Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand,Model,Age
Kolkata,2013,24027,Petrol,Manual,First,24.7,796.0,47.3,5.0,2009.9999999999998,Maruti,Alto,11
Hyderabad,2010,59270,Petrol,Manual,First,15.7,1172.0,67.0,5.0,2600.0,Fiat,Punto,14
Kolkata,2012,40000,Petrol,Manual,First,18.9,998.0,67.1,5.0,2350.0,Maruti,Wagon,12
Bangalore,2012,155566,Diesel,Manual,Second,9.5,2835.0,118.6,6.0,9150.0,Mitsubishi,Pajero,12
Chennai,2013,42320,Petrol,Manual,First,19.4,1198.0,86.8,5.0,2900.0,Honda,Brio,11
Coimbatore,2017,24153,Diesel,Manual,Second,22.54,1396.0,88.73,5.0,9180.0,Hyundai,i20,7
Mumbai,2016,27000,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,11450.0,Hyundai,Creta,8
Hyderabad,2012,92000,CNG,Manual,Second,26.83,796.0,38.4,5.0,2100.0,Maruti,Alto,12
Kochi,2017,61795,Petrol,Manual,First,17.8,1198.0,86.7,5.0,5530.0,Honda,Amaze,7
Chennai,2016,13500,Petrol,Manual,First,18.15,1198.0,82.0,6.0,3750.0,Mahindra,KUV,8
Pune,2018,4500,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,12500.0,Honda,City,6
Mumbai,2017,23000,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,15500.0,Mahindra,XUV500,7
Pune,2011,65400,Petrol,Manual,First,0.0,1086.0,97.7,5.0,2100.0,Hyundai,Santro,13
Mumbai,2013,80578,Diesel,Automatic,Second,14.84,2143.0,170.0,5.0,14500.0,Mercedes-Benz,New,11
Coimbatore,2017,42646,Diesel,Automatic,First,19.6,1461.0,108.45,5.0,12460.0,Renault,Duster,7
Bangalore,2014,30000,Petrol,Manual,Second,16.47,1198.0,74.0,5.0,5250.0,Volkswagen,Polo,10
Delhi,2012,90000,Diesel,Automatic,First,18.48,1493.0,97.7,5.0,14500.0,BMW,5,12
Bangalore,2009,98000,Diesel,Automatic,Second,13.5,2987.0,282.0,5.0,25000.0,Mercedes-Benz,S,15
Kochi,2012,66400,Petrol,Manual,First,0.0,1493.0,97.7,5.0,2660.0,Hyundai,Santro,12
Hyderabad,2012,50000,Diesel,Automatic,First,12.9,2993.0,271.23,4.0,45000.0,Jaguar,XJ,12
Jaipur,2015,63310,Diesel,Manual,First,28.4,1248.0,74.0,5.0,5100.0,Maruti,Swift,9
Delhi,2014,66000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3500.0,Honda,Amaze,10
Ahmedabad,2011,74000,Diesel,Automatic,Second,16.07,1995.0,181.0,5.0,12500.0,BMW,3,13
Hyderabad,2012,93000,Diesel,Manual,First,23.5,1396.0,88.7,5.0,5550.0,Hyundai,Verna,12
Delhi,2015,70000,Diesel,Automatic,First,11.5,2982.0,169.0,7.0,19480.0,Toyota,Fortuner,9
Ahmedabad,2012,48772,Petrol,Manual,First,18.6,1197.0,85.8,5.0,3910.0,Maruti,Swift,12
Chennai,2010,66000,Petrol,Manual,First,18.6,1199.0,79.4,5.0,2190.0,Chevrolet,Beat,14
Coimbatore,2017,27417,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,6890.0,Hyundai,Grand,7
Coimbatore,2011,51593,Petrol,Manual,Second,15.6,1196.0,70.0,5.0,3470.0,Ford,Figo,13
Mumbai,2008,86340,Petrol,Automatic,Second,9.1,2349.0,97.7,5.0,3250.0,Nissan,Teana,16
Pune,2010,75000,Petrol,Manual,First,16.1,1298.0,88.2,5.0,2850.0,Maruti,Swift,14
Coimbatore,2016,39237,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,25640.0,Audi,A4,8
Kochi,2018,11966,Petrol,Manual,First,16.8,1497.0,116.3,5.0,10280.0,Honda,City,6
Hyderabad,2015,37000,Petrol,Manual,First,18.2,1199.0,88.7,5.0,6300.0,Honda,Jazz,9
Chennai,2014,70920,Diesel,Manual,First,20.14,1498.0,88.8,5.0,4750.0,Volkswagen,Polo,10
Hyderabad,2013,65280,Diesel,Manual,First,19.87,1461.0,83.14,5.0,5800.0,Nissan,Terrano,11
Hyderabad,2016,62000,Diesel,Automatic,First,12.51,2179.0,187.7,7.0,44500.0,Land,Rover,8
Kochi,2014,44525,Petrol,Manual,First,18.5,1197.0,82.9,5.0,4650.0,Hyundai,i20,10
Jaipur,2009,86863,Petrol,Manual,First,17.0,1497.0,118.0,5.0,3600.0,Honda,City,15
Hyderabad,2015,102626,Diesel,Manual,First,16.0,2179.0,140.0,7.0,12250.0,Mahindra,XUV500,9
Jaipur,2017,45000,Diesel,Manual,First,16.3,1956.0,170.0,5.0,20000.0,Jeep,Compass,7
Jaipur,2017,22000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,16000.0,Mahindra,XUV500,7
Coimbatore,2011,108905,Diesel,Automatic,Second,11.79,2179.0,120.0,8.0,6210.0,Mahindra,Scorpio,13
Kolkata,2016,12800,Petrol,Manual,First,19.44,1198.0,67.0,7.0,3250.0,Datsun,GO,8
Kolkata,2016,32000,Diesel,Manual,First,15.4,2179.0,120.0,7.0,9750.0,Mahindra,Scorpio,8
Mumbai,2014,39000,Petrol,Automatic,First,15.5,1198.0,86.7,5.0,4450.0,Honda,Amaze,10
Pune,2017,42000,Diesel,Manual,First,25.6,1498.0,98.6,5.0,12000.0,Honda,City,7
Chennai,2008,73000,Petrol,Manual,First,14.4,1396.0,65.0,5.0,800.0,Tata,Indigo,16
Chennai,2018,48000,Diesel,Manual,First,24.0,1186.0,73.97,5.0,5950.0,Hyundai,Grand,6
Pune,2015,18000,CNG,Manual,First,33.44,796.0,40.3,4.0,3000.0,Maruti,Alto,9
Kolkata,2014,19000,Petrol,Manual,First,17.43,1396.0,105.5,5.0,5250.0,Hyundai,Verna,10
Coimbatore,2019,33598,Diesel,Manual,First,13.68,2393.0,147.8,7.0,22200.0,Toyota,Innova,5
Jaipur,2012,63000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,13500.0,BMW,X1,12
Chennai,2015,48000,Diesel,Automatic,First,16.96,1968.0,138.03,5.0,13500.0,Volkswagen,Jetta,9
Delhi,2014,66000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,3470.0,Ford,Figo,10
Ahmedabad,2013,80000,Diesel,Automatic,Second,11.18,2696.0,184.0,7.0,9500.0,Mahindra,Ssangyong,11
Chennai,2011,37000,Petrol,Manual,First,15.04,1598.0,103.6,5.0,4800.0,Volkswagen,Vento,13
Kochi,2016,35058,Petrol,Manual,First,15.0,1598.0,103.52,5.0,6540.0,Skoda,Rapid,8
Delhi,2012,52000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3100.0,Volkswagen,Polo,12
Hyderabad,2015,61313,Diesel,Manual,First,23.65,1248.0,88.5,5.0,7990.0,Maruti,S,9
Kolkata,2009,45000,Petrol,Manual,Second,14.53,1798.0,138.1,5.0,3300.0,Toyota,Corolla,15
Bangalore,2015,74000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,8750.0,Maruti,Ertiga,9
Hyderabad,2013,89000,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,4190.0,Hyundai,i10,11
Kochi,2019,13414,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,30770.0,Mercedes-Benz,CLA,5
Jaipur,2006,95000,Petrol,Manual,Second,16.9,1497.0,100.0,5.0,2110.0,Honda,City,18
Jaipur,2018,15900,Petrol,Manual,First,18.15,1198.0,82.0,6.0,6250.0,Mahindra,KUV,6
Delhi,2011,151000,Diesel,Manual,First,11.5,2982.0,171.0,7.0,11400.0,Toyota,Fortuner,13
Bangalore,2011,65000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5200.0,Honda,City,13
Coimbatore,2017,36824,Diesel,Automatic,First,18.53,1968.0,187.74,5.0,39840.0,Audi,A6,7
Coimbatore,2013,65287,Diesel,Manual,First,20.0,1399.0,68.05,5.0,4450.0,Ford,Figo,11
Kolkata,2014,52000,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,19500.0,Mercedes-Benz,GLA,10
Hyderabad,2007,33000,Petrol,Manual,First,15.26,1150.0,74.9,5.0,1750.0,Chevrolet,Aveo,17
Hyderabad,2016,71000,Diesel,Manual,First,25.83,1498.0,99.0,5.0,5100.0,Ford,Figo,8
Delhi,2013,71000,Diesel,Automatic,First,22.7,1582.0,126.2,5.0,6800.0,Hyundai,Elantra,11
Kolkata,2016,20000,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,5740.0,Maruti,Baleno,8
Hyderabad,2010,71000,Petrol,Manual,First,16.1,1197.0,85.0,5.0,3300.0,Maruti,Swift,14
Hyderabad,2010,29000,Diesel,Automatic,First,9.9,3498.0,271.72,4.0,32000.0,Mercedes-Benz,CLS-Class,14
Ahmedabad,2016,27000,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,35000.0,BMW,3,8
Chennai,2017,19000,Diesel,Automatic,First,28.4,1248.0,73.75,5.0,8900.0,Maruti,Dzire,7
Mumbai,2011,58000,Petrol,Manual,Second,17.01,1591.0,121.3,5.0,4000.0,Hyundai,Verna,13
Kochi,2018,42203,Diesel,Manual,First,17.1,1956.0,170.0,5.0,19460.0,Jeep,Compass,6
Hyderabad,2009,94000,Diesel,Automatic,First,11.4,1991.0,142.0,5.0,5250.0,Hyundai,Sonata,15
Delhi,2013,52000,CNG,Manual,Second,15.1,1196.0,73.0,5.0,2600.0,Maruti,Eeco,11
Kolkata,2018,4900,Diesel,Manual,First,21.5,1497.0,108.5,5.0,9220.0,Tata,Nexon,6
Jaipur,2013,70000,Petrol,Manual,First,21.1,814.0,55.2,5.0,1800.0,Hyundai,EON,11
Hyderabad,2005,100000,Diesel,Manual,Second,13.5,1405.0,97.7,5.0,1300.0,Tata,Indica,19
Kochi,2015,65266,Diesel,Automatic,First,14.69,2993.0,258.0,5.0,31750.0,BMW,5,9
Delhi,2014,54569,Diesel,Manual,First,20.77,1248.0,88.76,7.0,5990.0,Maruti,Ertiga,10
Kochi,2015,51361,Petrol,Manual,First,18.0,1198.0,86.7,5.0,4940.0,Honda,Amaze,9
Jaipur,2007,125000,Petrol,Manual,Third,16.6,1388.0,68.0,5.0,1500.0,Ford,Fiesta,17
Bangalore,2008,66000,Petrol,Manual,Third,13.5,1799.0,130.0,5.0,3250.0,Honda,Civic,16
Hyderabad,2007,65047,LPG,Manual,First,17.3,1061.0,57.5,5.0,1950.0,Maruti,Wagon,17
Delhi,2014,22281,Diesel,Manual,First,20.77,1248.0,88.8,7.0,6500.0,Maruti,Ertiga,10
Delhi,2013,63210,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3710.0,Hyundai,Grand,11
Pune,2018,31000,Petrol,Manual,First,20.14,1197.0,81.86,5.0,5000.0,Hyundai,Xcent,6
Ahmedabad,2008,60000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,1990.0,Hyundai,i10,16
Mumbai,2017,32006,Petrol,Manual,First,18.0,1198.0,86.7,5.0,4250.0,Honda,Amaze,7
Ahmedabad,2009,78000,Diesel,Automatic,First,12.4,2698.0,179.5,5.0,8000.0,Audi,A6,15
Mumbai,2011,9489,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2950.0,Hyundai,i10,13
Pune,2018,5000,Petrol,Manual,First,25.17,799.0,53.3,5.0,3500.0,Renault,KWID,6
Jaipur,2012,60000,Diesel,Automatic,Second,15.2,1968.0,140.8,5.0,16000.0,Audi,A4,12
Jaipur,2015,50000,Petrol,Manual,First,22.74,796.0,47.3,5.0,2750.0,Maruti,Alto,9
Delhi,2015,53000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,6950.0,Honda,City,9
Delhi,2011,64000,Petrol,Automatic,Second,11.74,1796.0,186.0,5.0,12500.0,Mercedes-Benz,New,13
Coimbatore,2017,43827,Diesel,Automatic,First,13.22,2967.0,241.4,5.0,36830.0,Audi,Q5,7
Pune,2011,36431,Petrol,Manual,First,16.2,1199.0,74.0,5.0,2700.0,Volkswagen,Polo,13
Mumbai,2017,35000,Diesel,Manual,First,21.38,1396.0,88.7,5.0,9900.0,Hyundai,Creta,7
Kochi,2011,94832,Petrol,Manual,First,17.0,1497.0,118.0,5.0,3830.0,Honda,City,13
Coimbatore,2012,88381,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5250.0,Honda,City,12
Kolkata,2016,45194,Diesel,Manual,First,22.7,1598.0,118.0,5.0,7750.0,Maruti,S,8
Mumbai,2010,66000,Petrol,Manual,Second,16.51,1586.0,103.2,5.0,2460.0,Maruti,SX4,14
Kolkata,2014,38578,Diesel,Manual,First,23.4,1248.0,74.0,5.0,3960.0,Maruti,Swift,10
Chennai,2015,40000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,8250.0,Maruti,Ertiga,9
Coimbatore,2018,20632,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7580.0,Hyundai,i20,6
Hyderabad,2014,73042,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3990.0,Hyundai,Grand,10
Delhi,2014,54257,Petrol,Manual,First,17.4,1497.0,117.3,5.0,6250.0,Honda,City,10
Hyderabad,2013,93000,Diesel,Manual,First,20.5,1598.0,103.5,5.0,5000.0,Skoda,Rapid,11
Hyderabad,2005,102000,Diesel,Automatic,Second,11.0,2987.0,198.5,5.0,4650.0,Mercedes-Benz,E-Class,19
Coimbatore,2016,28881,Diesel,Automatic,First,13.01,2199.0,194.3,7.0,21370.0,Hyundai,Santa,8
Hyderabad,2007,52195,Petrol,Manual,First,19.7,796.0,46.3,5.0,1750.0,Maruti,Alto,17
Coimbatore,2018,20422,Diesel,Manual,First,12.4,2499.0,134.0,5.0,16090.0,ISUZU,D-MAX,6
Kolkata,2012,38000,Diesel,Manual,First,24.8,1396.0,88.7,5.0,4100.0,Hyundai,Verna,12
Coimbatore,2015,92885,Diesel,Manual,First,20.0,1399.0,68.0,5.0,3560.0,Ford,Figo,9
Pune,2010,43000,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,4210.0,Honda,City,14
Coimbatore,2016,70478,Diesel,Manual,First,17.8,1248.0,97.7,5.0,6860.0,Maruti,Swift,8
Delhi,2015,57000,Diesel,Manual,First,23.9,1582.0,126.2,5.0,6600.0,Hyundai,Verna,9
Coimbatore,2018,32434,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,14350.0,Hyundai,Creta,6
Hyderabad,2017,32000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,9500.0,Ford,Ecosport,7
Delhi,2011,59000,Diesel,Automatic,First,11.2,2993.0,241.0,4.0,21900.0,BMW,X6,13
Coimbatore,2016,76467,Diesel,Automatic,First,18.12,1995.0,190.0,5.0,30450.0,BMW,5,8
Hyderabad,2016,100000,Diesel,Manual,First,25.83,1498.0,99.0,5.0,5100.0,Ford,Figo,8
Pune,2013,37086,Petrol,Automatic,First,17.0,1591.0,121.3,5.0,5440.0,Hyundai,Verna,11
Jaipur,2010,135000,Diesel,Manual,First,13.8,1399.0,68.0,5.0,1600.0,Ford,Ikon,14
Kochi,2014,54862,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,16670.0,Audi,A6,10
Hyderabad,2010,67758,Petrol,Manual,First,10.8,2354.0,97.7,5.0,9500.0,Honda,CR-V,14
Pune,2012,56200,Petrol,Automatic,First,15.0,1396.0,98.6,5.0,3850.0,Hyundai,i20,12
Kochi,2011,169006,Diesel,Manual,First,14.24,2755.0,174.5,7.0,10640.0,Toyota,Fortuner,13
Bangalore,2016,20229,Petrol,Manual,First,25.17,799.0,53.3,5.0,3500.0,Renault,KWID,8
Chennai,2008,62000,Petrol,Manual,Third,18.0,995.0,62.0,5.0,1100.0,Chevrolet,Spark,16
Hyderabad,2011,51500,Petrol,Manual,Second,16.2,1599.0,103.2,5.0,2600.0,Hyundai,Verna,13
Hyderabad,2012,69000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,18500.0,BMW,3,12
Bangalore,2004,167000,Petrol,Manual,First,0.0,1086.0,97.7,5.0,1350.0,Hyundai,Santro,20
Hyderabad,2015,62476,Diesel,Manual,First,26.59,1248.0,74.0,5.0,7950.0,Maruti,Swift,9
Jaipur,2017,60500,Diesel,Manual,First,25.4,1186.0,73.97,5.0,5490.0,Hyundai,Xcent,7
Mumbai,2017,17978,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,6950.0,Honda,Jazz,7
Jaipur,2008,300000,Diesel,Manual,First,17.0,1405.0,70.0,5.0,1000.0,Tata,Indigo,16
Chennai,2013,123000,Diesel,Manual,Second,17.8,1399.0,67.0,5.0,4450.0,Ford,Fiesta,11
Kolkata,2016,45296,Diesel,Manual,First,25.1,1248.0,88.5,5.0,6990.0,Maruti,S-Cross,8
Coimbatore,2008,77325,Petrol,Manual,First,15.6,1586.0,104.68,5.0,3510.0,Maruti,SX4,16
Kochi,2018,25858,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,7540.0,Maruti,Baleno,6
Bangalore,2016,120000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3650.0,Maruti,Ritz,8
Ahmedabad,2016,22000,Diesel,Automatic,First,19.5,1582.0,126.24,5.0,16000.0,Hyundai,Elantra,8
Kolkata,2012,11000,Petrol,Manual,First,16.2,995.0,62.1,5.0,1400.0,Chevrolet,Spark,12
Mumbai,2017,3900,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6450.0,Hyundai,i20,7
Hyderabad,2016,106092,Diesel,Manual,First,24.4,1120.0,71.0,5.0,4400.0,Hyundai,Xcent,8
Delhi,2015,27000,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,5950.0,Honda,Jazz,9
Ahmedabad,2013,11000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3900.0,Honda,Brio,11
Coimbatore,2016,39753,Diesel,Automatic,First,13.0,2143.0,201.1,5.0,35280.0,Mercedes-Benz,E-Class,8
Pune,2017,39800,Diesel,Manual,First,17.6,2179.0,153.86,7.0,14250.0,Tata,Hexa,7
Pune,2017,73000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,4500.0,Hyundai,Xcent,7
Pune,2015,55000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,7500.0,Ford,Ecosport,9
Coimbatore,2017,18351,Petrol,Automatic,First,21.9,624.0,37.48,4.0,3410.0,Tata,Nano,7
Pune,2013,45000,Petrol,Manual,Second,19.4,1198.0,86.8,5.0,3250.0,Honda,Brio,11
Hyderabad,2016,112200,Diesel,Manual,First,24.52,1248.0,88.5,7.0,8300.0,Maruti,Ertiga,8
Bangalore,2010,29000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3450.0,Hyundai,i10,14
Hyderabad,2007,57309,Petrol,Manual,First,17.0,1086.0,97.7,5.0,2100.0,Hyundai,Santro,17
Mumbai,2015,53392,Diesel,Manual,First,16.0,2179.0,140.0,7.0,11950.0,Mahindra,XUV500,9
Hyderabad,2010,71000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,4250.0,Volkswagen,Vento,14
Hyderabad,2014,93000,Diesel,Manual,First,14.0,2179.0,138.1,7.0,8250.0,Tata,Safari,10
Hyderabad,2010,119000,Petrol,Manual,First,10.2,2354.0,180.0,5.0,5950.0,Honda,Accord,14
Coimbatore,2016,42225,Petrol,Manual,First,15.1,1196.0,73.0,7.0,4300.0,Maruti,Eeco,8
Ahmedabad,2012,65000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,3900.0,Maruti,Swift,12
Pune,2016,27809,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,6410.0,Maruti,Baleno,8
Coimbatore,2015,65100,Diesel,Manual,First,15.1,2179.0,140.0,7.0,8360.0,Mahindra,XUV500,9
Chennai,2014,51000,Petrol,Manual,First,19.1,1197.0,82.0,5.0,3850.0,Hyundai,Xcent,10
Hyderabad,2017,10000,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,36000.0,Mercedes-Benz,New,7
Kolkata,2011,54895,Petrol,Manual,First,13.14,1798.0,160.0,5.0,7500.0,Skoda,Superb,13
Hyderabad,2015,80768,Diesel,Manual,First,20.14,1498.0,88.73,5.0,5700.0,Volkswagen,CrossPolo,9
Kochi,2019,12076,Petrol,Manual,First,20.89,1197.0,81.8,5.0,5500.0,Maruti,Ignis,5
Chennai,2016,49000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5900.0,Maruti,Swift,8
Mumbai,2015,42366,Petrol,Manual,First,17.8,1497.0,117.3,5.0,7750.0,Honda,City,9
Ahmedabad,2010,68000,Diesel,Automatic,First,11.5,2993.0,235.0,5.0,18000.0,BMW,5,14
Hyderabad,2008,122397,Diesel,Manual,First,17.5,1896.0,106.0,5.0,4400.0,Skoda,Laura,16
Coimbatore,2017,50534,Petrol,Automatic,First,17.21,1197.0,103.5,5.0,8270.0,Volkswagen,Polo,7
Ahmedabad,2014,55300,Diesel,Manual,First,19.87,1461.0,83.8,5.0,4750.0,Renault,Duster,10
Hyderabad,2008,73095,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,3800.0,Honda,City,16
Ahmedabad,2011,51100,Diesel,Manual,First,20.54,1598.0,103.6,5.0,3400.0,Volkswagen,Vento,13
Pune,2016,13436,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,4700.0,Hyundai,Grand,8
Pune,2008,76000,Petrol,Manual,Second,16.6,1388.0,68.0,5.0,1490.0,Ford,Fiesta,16
Mumbai,2016,63141,Diesel,Manual,Second,24.4,1120.0,71.0,5.0,4500.0,Hyundai,Xcent,8
Hyderabad,2014,74885,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5400.0,Honda,Amaze,10
Hyderabad,2016,14000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,11500.0,Honda,City,8
Pune,2012,56000,Diesel,Manual,Second,20.4,1461.0,108.5,5.0,3500.0,Renault,Fluence,12
Ahmedabad,2010,46000,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,16500.0,BMW,5,14
Mumbai,2012,51800,Petrol,Manual,First,15.5,1586.0,103.3,5.0,3900.0,Maruti,SX4,12
Hyderabad,2007,81000,Petrol,Automatic,First,16.4,1497.0,78.0,5.0,3250.0,Honda,City,17
Kochi,2018,17370,Petrol,Manual,First,17.0,1198.0,73.75,5.0,5840.0,Volkswagen,Ameo,6
Hyderabad,2016,18456,Petrol,Manual,First,17.0,1198.0,73.75,5.0,5750.0,Volkswagen,Ameo,8
Delhi,2010,59000,Diesel,Automatic,First,16.55,1968.0,140.0,5.0,10000.0,Audi,A4,14
Mumbai,2006,141537,Petrol,Manual,Second,18.9,998.0,67.1,5.0,1050.0,Maruti,Wagon,18
Delhi,2013,51000,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,5640.0,Hyundai,Verna,11
Coimbatore,2019,29311,Diesel,Automatic,First,17.9,2143.0,170.0,5.0,50970.0,Mercedes-Benz,GLC,5
Mumbai,2016,31000,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,29950.0,BMW,3,8
Mumbai,2014,80000,Diesel,Manual,Second,24.2,1498.0,98.6,7.0,4850.0,Honda,Mobilio,10
Hyderabad,2016,33000,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,14500.0,Hyundai,Creta,8
Hyderabad,2011,71556,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5500.0,Honda,City,13
Bangalore,2011,85000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,3200.0,Ford,Fiesta,13
Chennai,2016,91000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,4500.0,Maruti,Swift,8
Coimbatore,2015,73187,Diesel,Automatic,First,13.0,2143.0,204.0,5.0,30720.0,Mercedes-Benz,E-Class,9
Jaipur,2009,232000,Diesel,Manual,First,11.5,1991.0,147.9,7.0,3500.0,Chevrolet,Captiva,15
Bangalore,2007,127079,Diesel,Manual,First,12.8,2494.0,102.0,7.0,6990.0,Toyota,Innova,17
Kochi,2014,58816,Diesel,Manual,First,17.21,1493.0,100.0,7.0,3450.0,Mahindra,Quanto,10
Kochi,2015,63818,Petrol,Manual,First,17.4,1497.0,117.3,5.0,6570.0,Honda,City,9
Kolkata,2014,40000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,17500.0,Audi,A4,10
Delhi,2013,77445,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3750.0,Volkswagen,Polo,11
Pune,2017,14000,Petrol,Automatic,First,14.8,1497.0,121.36,5.0,9990.0,Ford,EcoSport,7
Kolkata,2012,85122,Diesel,Manual,First,12.99,2494.0,100.0,7.0,8200.0,Toyota,Innova,12
Jaipur,2005,123000,Petrol,Manual,Third,13.0,1493.0,100.0,5.0,1100.0,Honda,City,19
Kochi,2015,61000,CNG,Manual,First,22.1,1586.0,85.7,5.0,3890.0,Maruti,SX4,9
Chennai,2015,63714,Petrol,Manual,First,24.7,796.0,47.3,5.0,2450.0,Maruti,Alto,9
Pune,2009,53000,Diesel,Automatic,First,8.7,2987.0,224.34,5.0,13750.0,Mercedes-Benz,M-Class,15
Kolkata,2017,60000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,3000.0,Maruti,Swift,7
Ahmedabad,2017,33000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9250.0,Maruti,Vitara,7
Mumbai,2013,31000,Diesel,Automatic,First,13.2,2400.0,215.0,5.0,17650.0,Volvo,S60,11
Delhi,2014,79000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,18250.0,Toyota,Fortuner,10
Kochi,2013,67914,Diesel,Manual,First,23.0,1396.0,90.0,5.0,3450.0,Hyundai,i20,11
Bangalore,2015,58970,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,23750.0,Audi,A4,9
Mumbai,2013,60000,Diesel,Manual,Second,19.64,1461.0,108.5,5.0,5450.0,Nissan,Terrano,11
Coimbatore,2017,35225,Petrol,Automatic,First,23.1,998.0,67.04,5.0,5250.0,Maruti,Celerio,7
Delhi,2005,69496,Petrol,Manual,First,15.9,1298.0,97.7,5.0,1100.0,Maruti,Esteem,19
Delhi,2012,62282,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,2900.0,Hyundai,i10,12
Hyderabad,2010,80000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,14200.0,BMW,3,14
Kochi,2018,43698,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5800.0,Hyundai,Grand,6
Coimbatore,2017,28052,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,7220.0,Hyundai,Grand,7
Coimbatore,2016,29091,Petrol,Manual,First,18.9,1197.0,81.86,5.0,4870.0,Hyundai,Grand,8
Delhi,2013,63000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,3300.0,Volkswagen,Polo,11
Hyderabad,2007,91000,Petrol,Manual,Second,17.7,1497.0,78.0,5.0,3000.0,Honda,City,17
Hyderabad,2014,30000,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,26000.0,Mercedes-Benz,GLA,10
Hyderabad,2017,24571,Petrol,Manual,First,14.0,796.0,35.0,5.0,2900.0,Maruti,Omni,7
Bangalore,2014,45000,Petrol,Automatic,First,15.74,1591.0,121.3,5.0,7500.0,Hyundai,Verna,10
Hyderabad,2015,24617,Petrol,Manual,First,22.74,796.0,47.3,5.0,2360.0,Maruti,Alto,9
Coimbatore,2017,26927,Diesel,Manual,First,24.3,1248.0,88.5,5.0,11390.0,Maruti,Vitara,7
Kochi,2013,87736,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7020.0,Mahindra,XUV500,11
Delhi,2016,35299,Diesel,Manual,First,24.3,1248.0,88.5,5.0,8000.0,Maruti,Vitara,8
Kochi,2017,51612,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7110.0,Hyundai,i20,7
